Koefisien Variasi Harga Tingkat Produsen Tahun 2022-2024,,,,,
,,,,,
Kode Wilayah,Provinsi,Komoditas,Tahun,Bulan,Koefisien Variasi
53,Nusa Tenggara Timur,Cabai Rawit Merah Tk. Petani,2024,November,"0,00%"
14,Riau,Cabai Rawit Merah Tk. Petani,2024,November,
76,Sulawesi Barat,Cabai Rawit Merah Tk. Petani,2024,November,"7,73%"
73,Sulawesi Selatan,Cabai Rawit Merah Tk. Petani,2024,November,"5,83%"
72,Sulawesi Tengah,Cabai Rawit Merah Tk. Petani,2024,November,"21,32%"
74,Sulawesi Tenggara,Cabai Rawit Merah Tk. Petani,2024,November,
71,Sulawesi Utara,Cabai Rawit Merah Tk. Petani,2024,November,"14,23%"
13,Sumatera Barat,Cabai Rawit Merah Tk. Petani,2024,November,
16,Sumatera Selatan,Cabai Rawit Merah Tk. Petani,2024,November,
12,Sumatera Utara,Cabai Rawit Merah Tk. Petani,2024,November,"7,56%"
11,Aceh,Cabai Rawit Merah Tk. Petani,2024,Desember,
51,Bali,Cabai Rawit Merah Tk. Petani,2024,Desember,"34,62%"
36,Banten,Cabai Rawit Merah Tk. Petani,2024,Desember,"22,07%"
17,Bengkulu,Cabai Rawit Merah Tk. Petani,2024,Desember,
34,D.I Yogyakarta,Cabai Rawit Merah Tk. Petani,2024,Desember,"37,76%"
75,Gorontalo,Cabai Rawit Merah Tk. Petani,2024,Desember,"28,74%"
15,Jambi,Cabai Rawit Merah Tk. Petani,2024,Desember,
32,Jawa Barat,Cabai Rawit Merah Tk. Petani,2024,Desember,"26,34%"
33,Jawa Tengah,Cabai Rawit Merah Tk. Petani,2024,Desember,"30,78%"
35,Jawa Timur,Cabai Rawit Merah Tk. Petani,2024,Desember,"33,99%"
61,Kalimantan Barat,Cabai Rawit Merah Tk. Petani,2024,Desember,"8,09%"
63,Kalimantan Selatan,Cabai Rawit Merah Tk. Petani,2024,Desember,"6,83%"
62,Kalimantan Tengah,Cabai Rawit Merah Tk. Petani,2024,Desember,
64,Kalimantan Timur,Cabai Rawit Merah Tk. Petani,2024,Desember,
18,Lampung,Cabai Rawit Merah Tk. Petani,2024,Desember,"37,96%"
52,Nusa Tenggara Barat,Cabai Rawit Merah Tk. Petani,2024,Desember,"34,51%"
53,Nusa Tenggara Timur,Cabai Rawit Merah Tk. Petani,2024,Desember,"4,26%"
14,Riau,Cabai Rawit Merah Tk. Petani,2024,Desember,
76,Sulawesi Barat,Cabai Rawit Merah Tk. Petani,2024,Desember,"23,43%"
73,Sulawesi Selatan,Cabai Rawit Merah Tk. Petani,2024,Desember,"7,03%"
72,Sulawesi Tengah,Cabai Rawit Merah Tk. Petani,2024,Desember,"12,31%"
74,Sulawesi Tenggara,Cabai Rawit Merah Tk. Petani,2024,Desember,
71,Sulawesi Utara,Cabai Rawit Merah Tk. Petani,2024,Desember,"15,54%"
13,Sumatera Barat,Cabai Rawit Merah Tk. Petani,2024,Desember,
16,Sumatera Selatan,Cabai Rawit Merah Tk. Petani,2024,Desember,
12,Sumatera Utara,Cabai Rawit Merah Tk. Petani,2024,Desember,"22,24%"
11,Aceh,Sapi Hidup,2024,Januari,"0,48%"
51,Bali,Sapi Hidup,2024,Januari,"1,18%"
36,Banten,Sapi Hidup,2024,Januari,"2,14%"
17,Bengkulu,Sapi Hidup,2024,Januari,
34,D.I Yogyakarta,Sapi Hidup,2024,Januari,"2,22%"
75,Gorontalo,Sapi Hidup,2024,Januari,"1,48%"
15,Jambi,Sapi Hidup,2024,Januari,"0,53%"
32,Jawa Barat,Sapi Hidup,2024,Januari,"1,28%"
33,Jawa Tengah,Sapi Hidup,2024,Januari,"0,97%"
35,Jawa Timur,Sapi Hidup,2024,Januari,"0,78%"
61,Kalimantan Barat,Sapi Hidup,2024,Januari,
63,Kalimantan Selatan,Sapi Hidup,2024,Januari,"1,45%"
62,Kalimantan Tengah,Sapi Hidup,2024,Januari,
64,Kalimantan Timur,Sapi Hidup,2024,Januari,
18,Lampung,Sapi Hidup,2024,Januari,"0,73%"
52,Nusa Tenggara Barat,Sapi Hidup,2024,Januari,"0,66%"
53,Nusa Tenggara Timur,Sapi Hidup,2024,Januari,"6,11%"
14,Riau,Sapi Hidup,2024,Januari,
76,Sulawesi Barat,Sapi Hidup,2024,Januari,
73,Sulawesi Selatan,Sapi Hidup,2024,Januari,"1,08%"
72,Sulawesi Tengah,Sapi Hidup,2024,Januari,
74,Sulawesi Tenggara,Sapi Hidup,2024,Januari,
71,Sulawesi Utara,Sapi Hidup,2024,Januari,
13,Sumatera Barat,Sapi Hidup,2024,Januari,"0,96%"
16,Sumatera Selatan,Sapi Hidup,2024,Januari,"1,84%"
12,Sumatera Utara,Sapi Hidup,2024,Januari,"0,89%"
11,Aceh,Sapi Hidup,2024,Februari,"0,38%"
51,Bali,Sapi Hidup,2024,Februari,"0,92%"
36,Banten,Sapi Hidup,2024,Februari,"2,16%"
17,Bengkulu,Sapi Hidup,2024,Februari,
34,D.I Yogyakarta,Sapi Hidup,2024,Februari,"0,90%"
75,Gorontalo,Sapi Hidup,2024,Februari,
15,Jambi,Sapi Hidup,2024,Februari,"1,56%"
32,Jawa Barat,Sapi Hidup,2024,Februari,"1,22%"
33,Jawa Tengah,Sapi Hidup,2024,Februari,"1,07%"
35,Jawa Timur,Sapi Hidup,2024,Februari,"1,03%"
61,Kalimantan Barat,Sapi Hidup,2024,Februari,
63,Kalimantan Selatan,Sapi Hidup,2024,Februari,"1,08%"
62,Kalimantan Tengah,Sapi Hidup,2024,Februari,
64,Kalimantan Timur,Sapi Hidup,2024,Februari,
18,Lampung,Sapi Hidup,2024,Februari,"0,78%"
52,Nusa Tenggara Barat,Sapi Hidup,2024,Februari,"0,56%"
53,Nusa Tenggara Timur,Sapi Hidup,2024,Februari,"7,06%"
14,Riau,Sapi Hidup,2024,Februari,
76,Sulawesi Barat,Sapi Hidup,2024,Februari,
73,Sulawesi Selatan,Sapi Hidup,2024,Februari,"0,20%"
72,Sulawesi Tengah,Sapi Hidup,2024,Februari,
74,Sulawesi Tenggara,Sapi Hidup,2024,Februari,
71,Sulawesi Utara,Sapi Hidup,2024,Februari,
13,Sumatera Barat,Sapi Hidup,2024,Februari,"0,83%"
16,Sumatera Selatan,Sapi Hidup,2024,Februari,"1,26%"
12,Sumatera Utara,Sapi Hidup,2024,Februari,"0,84%"
11,Aceh,Sapi Hidup,2024,Maret,"2,15%"
51,Bali,Sapi Hidup,2024,Maret,"0,55%"
36,Banten,Sapi Hidup,2024,Maret,"1,65%"
17,Bengkulu,Sapi Hidup,2024,Maret,
34,D.I Yogyakarta,Sapi Hidup,2024,Maret,"0,52%"
75,Gorontalo,Sapi Hidup,2024,Maret,
15,Jambi,Sapi Hidup,2024,Maret,"1,54%"
32,Jawa Barat,Sapi Hidup,2024,Maret,"0,99%"
33,Jawa Tengah,Sapi Hidup,2024,Maret,"0,76%"
35,Jawa Timur,Sapi Hidup,2024,Maret,"0,52%"
61,Kalimantan Barat,Sapi Hidup,2024,Maret,
63,Kalimantan Selatan,Sapi Hidup,2024,Maret,"0,53%"
62,Kalimantan Tengah,Sapi Hidup,2024,Maret,
64,Kalimantan Timur,Sapi Hidup,2024,Maret,
18,Lampung,Sapi Hidup,2024,Maret,"1,15%"
52,Nusa Tenggara Barat,Sapi Hidup,2024,Maret,"0,70%"
53,Nusa Tenggara Timur,Sapi Hidup,2024,Maret,"3,93%"
14,Riau,Sapi Hidup,2024,Maret,
76,Sulawesi Barat,Sapi Hidup,2024,Maret,
73,Sulawesi Selatan,Sapi Hidup,2024,Maret,"0,98%"
72,Sulawesi Tengah,Sapi Hidup,2024,Maret,
74,Sulawesi Tenggara,Sapi Hidup,2024,Maret,
71,Sulawesi Utara,Sapi Hidup,2024,Maret,
13,Sumatera Barat,Sapi Hidup,2024,Maret,"0,45%"
16,Sumatera Selatan,Sapi Hidup,2024,Maret,"0,93%"
12,Sumatera Utara,Sapi Hidup,2024,Maret,"0,89%"
11,Aceh,Sapi Hidup,2024,April,"2,79%"
51,Bali,Sapi Hidup,2024,April,"1,53%"
36,Banten,Sapi Hidup,2024,April,"0,93%"
17,Bengkulu,Sapi Hidup,2024,April,
34,D.I Yogyakarta,Sapi Hidup,2024,April,"2,21%"
75,Gorontalo,Sapi Hidup,2024,April,
15,Jambi,Sapi Hidup,2024,April,"0,54%"
32,Jawa Barat,Sapi Hidup,2024,April,"1,50%"
33,Jawa Tengah,Sapi Hidup,2024,April,"1,31%"
35,Jawa Timur,Sapi Hidup,2024,April,"1,19%"
61,Kalimantan Barat,Sapi Hidup,2024,April,
63,Kalimantan Selatan,Sapi Hidup,2024,April,"1,14%"
62,Kalimantan Tengah,Sapi Hidup,2024,April,
64,Kalimantan Timur,Sapi Hidup,2024,April,
18,Lampung,Sapi Hidup,2024,April,"1,07%"
52,Nusa Tenggara Barat,Sapi Hidup,2024,April,"0,78%"
53,Nusa Tenggara Timur,Sapi Hidup,2024,April,"2,75%"
14,Riau,Sapi Hidup,2024,April,
76,Sulawesi Barat,Sapi Hidup,2024,April,
73,Sulawesi Selatan,Sapi Hidup,2024,April,"0,80%"
72,Sulawesi Tengah,Sapi Hidup,2024,April,
74,Sulawesi Tenggara,Sapi Hidup,2024,April,
71,Sulawesi Utara,Sapi Hidup,2024,April,
13,Sumatera Barat,Sapi Hidup,2024,April,"0,94%"
16,Sumatera Selatan,Sapi Hidup,2024,April,"2,88%"
12,Sumatera Utara,Sapi Hidup,2024,April,"0,94%"
11,Aceh,Sapi Hidup,2024,Mei,"0,48%"
51,Bali,Sapi Hidup,2024,Mei,"0,58%"
36,Banten,Sapi Hidup,2024,Mei,"0,93%"
17,Bengkulu,Sapi Hidup,2024,Mei,
34,D.I Yogyakarta,Sapi Hidup,2024,Mei,"1,39%"
75,Gorontalo,Sapi Hidup,2024,Mei,
15,Jambi,Sapi Hidup,2024,Mei,"0,00%"
32,Jawa Barat,Sapi Hidup,2024,Mei,"0,63%"
33,Jawa Tengah,Sapi Hidup,2024,Mei,"0,80%"
35,Jawa Timur,Sapi Hidup,2024,Mei,"1,69%"
61,Kalimantan Barat,Sapi Hidup,2024,Mei,
63,Kalimantan Selatan,Sapi Hidup,2024,Mei,"0,18%"
62,Kalimantan Tengah,Sapi Hidup,2024,Mei,
64,Kalimantan Timur,Sapi Hidup,2024,Mei,
18,Lampung,Sapi Hidup,2024,Mei,"0,48%"
52,Nusa Tenggara Barat,Sapi Hidup,2024,Mei,"0,64%"
53,Nusa Tenggara Timur,Sapi Hidup,2024,Mei,"3,68%"
14,Riau,Sapi Hidup,2024,Mei,
76,Sulawesi Barat,Sapi Hidup,2024,Mei,
73,Sulawesi Selatan,Sapi Hidup,2024,Mei,"0,18%"
72,Sulawesi Tengah,Sapi Hidup,2024,Mei,
74,Sulawesi Tenggara,Sapi Hidup,2024,Mei,
71,Sulawesi Utara,Sapi Hidup,2024,Mei,
13,Sumatera Barat,Sapi Hidup,2024,Mei,"0,51%"
16,Sumatera Selatan,Sapi Hidup,2024,Mei,"1,26%"
12,Sumatera Utara,Sapi Hidup,2024,Mei,"0,48%"
11,Aceh,Sapi Hidup,2024,Juni,"2,26%"
51,Bali,Sapi Hidup,2024,Juni,"0,00%"
36,Banten,Sapi Hidup,2024,Juni,"0,88%"
17,Bengkulu,Sapi Hidup,2024,Juni,
34,D.I Yogyakarta,Sapi Hidup,2024,Juni,"2,40%"
75,Gorontalo,Sapi Hidup,2024,Juni,
15,Jambi,Sapi Hidup,2024,Juni,"0,54%"
32,Jawa Barat,Sapi Hidup,2024,Juni,"1,59%"
33,Jawa Tengah,Sapi Hidup,2024,Juni,"1,39%"
35,Jawa Timur,Sapi Hidup,2024,Juni,"1,11%"
61,Kalimantan Barat,Sapi Hidup,2024,Juni,
63,Kalimantan Selatan,Sapi Hidup,2024,Juni,"0,99%"
62,Kalimantan Tengah,Sapi Hidup,2024,Juni,
64,Kalimantan Timur,Sapi Hidup,2024,Juni,
18,Lampung,Sapi Hidup,2024,Juni,"0,95%"
52,Nusa Tenggara Barat,Sapi Hidup,2024,Juni,"0,50%"
53,Nusa Tenggara Timur,Sapi Hidup,2024,Juni,"3,58%"
14,Riau,Sapi Hidup,2024,Juni,
76,Sulawesi Barat,Sapi Hidup,2024,Juni,
73,Sulawesi Selatan,Sapi Hidup,2024,Juni,"0,42%"
72,Sulawesi Tengah,Sapi Hidup,2024,Juni,
74,Sulawesi Tenggara,Sapi Hidup,2024,Juni,
71,Sulawesi Utara,Sapi Hidup,2024,Juni,
13,Sumatera Barat,Sapi Hidup,2024,Juni,"0,77%"
16,Sumatera Selatan,Sapi Hidup,2024,Juni,"2,05%"
12,Sumatera Utara,Sapi Hidup,2024,Juni,"0,69%"
11,Aceh,Sapi Hidup,2024,Juli,"0,29%"
51,Bali,Sapi Hidup,2024,Juli,"0,00%"
36,Banten,Sapi Hidup,2024,Juli,"0,69%"
17,Bengkulu,Sapi Hidup,2024,Juli,
34,D.I Yogyakarta,Sapi Hidup,2024,Juli,"0,58%"
75,Gorontalo,Sapi Hidup,2024,Juli,
15,Jambi,Sapi Hidup,2024,Juli,"0,51%"
32,Jawa Barat,Sapi Hidup,2024,Juli,"0,64%"
33,Jawa Tengah,Sapi Hidup,2024,Juli,"1,24%"
35,Jawa Timur,Sapi Hidup,2024,Juli,"0,75%"
61,Kalimantan Barat,Sapi Hidup,2024,Juli,
63,Kalimantan Selatan,Sapi Hidup,2024,Juli,"0,49%"
62,Kalimantan Tengah,Sapi Hidup,2024,Juli,
64,Kalimantan Timur,Sapi Hidup,2024,Juli,
18,Lampung,Sapi Hidup,2024,Juli,"0,74%"
52,Nusa Tenggara Barat,Sapi Hidup,2024,Juli,"0,41%"
53,Nusa Tenggara Timur,Sapi Hidup,2024,Juli,"3,76%"
14,Riau,Sapi Hidup,2024,Juli,
76,Sulawesi Barat,Sapi Hidup,2024,Juli,
73,Sulawesi Selatan,Sapi Hidup,2024,Juli,"0,14%"
72,Sulawesi Tengah,Sapi Hidup,2024,Juli,
74,Sulawesi Tenggara,Sapi Hidup,2024,Juli,
71,Sulawesi Utara,Sapi Hidup,2024,Juli,
13,Sumatera Barat,Sapi Hidup,2024,Juli,"0,45%"
16,Sumatera Selatan,Sapi Hidup,2024,Juli,"1,73%"
12,Sumatera Utara,Sapi Hidup,2024,Juli,"0,60%"
11,Aceh,Sapi Hidup,2024,Agustus,"0,50%"
51,Bali,Sapi Hidup,2024,Agustus,"0,00%"
36,Banten,Sapi Hidup,2024,Agustus,"0,89%"
17,Bengkulu,Sapi Hidup,2024,Agustus,
34,D.I Yogyakarta,Sapi Hidup,2024,Agustus,"0,53%"
75,Gorontalo,Sapi Hidup,2024,Agustus,
15,Jambi,Sapi Hidup,2024,Agustus,"0,26%"
32,Jawa Barat,Sapi Hidup,2024,Agustus,"0,55%"
33,Jawa Tengah,Sapi Hidup,2024,Agustus,"0,59%"
35,Jawa Timur,Sapi Hidup,2024,Agustus,"0,78%"
61,Kalimantan Barat,Sapi Hidup,2024,Agustus,
63,Kalimantan Selatan,Sapi Hidup,2024,Agustus,"0,45%"
62,Kalimantan Tengah,Sapi Hidup,2024,Agustus,
64,Kalimantan Timur,Sapi Hidup,2024,Agustus,
18,Lampung,Sapi Hidup,2024,Agustus,"0,84%"
52,Nusa Tenggara Barat,Sapi Hidup,2024,Agustus,"0,48%"
53,Nusa Tenggara Timur,Sapi Hidup,2024,Agustus,"2,00%"
14,Riau,Sapi Hidup,2024,Agustus,
76,Sulawesi Barat,Sapi Hidup,2024,Agustus,
73,Sulawesi Selatan,Sapi Hidup,2024,Agustus,"0,12%"
72,Sulawesi Tengah,Sapi Hidup,2024,Agustus,
74,Sulawesi Tenggara,Sapi Hidup,2024,Agustus,
71,Sulawesi Utara,Sapi Hidup,2024,Agustus,
13,Sumatera Barat,Sapi Hidup,2024,Agustus,"0,61%"
16,Sumatera Selatan,Sapi Hidup,2024,Agustus,"0,66%"
12,Sumatera Utara,Sapi Hidup,2024,Agustus,"0,60%"
11,Aceh,Sapi Hidup,2024,September,"0,55%"
51,Bali,Sapi Hidup,2024,September,"0,00%"
36,Banten,Sapi Hidup,2024,September,"1,10%"
17,Bengkulu,Sapi Hidup,2024,September,
34,D.I Yogyakarta,Sapi Hidup,2024,September,"0,65%"
75,Gorontalo,Sapi Hidup,2024,September,
15,Jambi,Sapi Hidup,2024,September,"1,63%"
32,Jawa Barat,Sapi Hidup,2024,September,"0,28%"
33,Jawa Tengah,Sapi Hidup,2024,September,"0,42%"
35,Jawa Timur,Sapi Hidup,2024,September,"0,83%"
61,Kalimantan Barat,Sapi Hidup,2024,September,
63,Kalimantan Selatan,Sapi Hidup,2024,September,"1,89%"
62,Kalimantan Tengah,Sapi Hidup,2024,September,
64,Kalimantan Timur,Sapi Hidup,2024,September,
18,Lampung,Sapi Hidup,2024,September,"0,69%"
52,Nusa Tenggara Barat,Sapi Hidup,2024,September,"0,49%"
53,Nusa Tenggara Timur,Sapi Hidup,2024,September,"3,36%"
14,Riau,Sapi Hidup,2024,September,
76,Sulawesi Barat,Sapi Hidup,2024,September,
73,Sulawesi Selatan,Sapi Hidup,2024,September,"0,40%"
72,Sulawesi Tengah,Sapi Hidup,2024,September,
74,Sulawesi Tenggara,Sapi Hidup,2024,September,
71,Sulawesi Utara,Sapi Hidup,2024,September,
13,Sumatera Barat,Sapi Hidup,2024,September,"0,52%"
16,Sumatera Selatan,Sapi Hidup,2024,September,"0,54%"
12,Sumatera Utara,Sapi Hidup,2024,September,"0,76%"
11,Aceh,Sapi Hidup,2024,Oktober,"0,48%"
51,Bali,Sapi Hidup,2024,Oktober,"0,00%"
36,Banten,Sapi Hidup,2024,Oktober,"1,14%"
17,Bengkulu,Sapi Hidup,2024,Oktober,
34,D.I Yogyakarta,Sapi Hidup,2024,Oktober,"0,96%"
75,Gorontalo,Sapi Hidup,2024,Oktober,
15,Jambi,Sapi Hidup,2024,Oktober,"2,57%"
32,Jawa Barat,Sapi Hidup,2024,Oktober,"0,52%"
33,Jawa Tengah,Sapi Hidup,2024,Oktober,"0,85%"
35,Jawa Timur,Sapi Hidup,2024,Oktober,"0,69%"
61,Kalimantan Barat,Sapi Hidup,2024,Oktober,
63,Kalimantan Selatan,Sapi Hidup,2024,Oktober,"1,63%"
62,Kalimantan Tengah,Sapi Hidup,2024,Oktober,
64,Kalimantan Timur,Sapi Hidup,2024,Oktober,
18,Lampung,Sapi Hidup,2024,Oktober,"1,11%"
52,Nusa Tenggara Barat,Sapi Hidup,2024,Oktober,"0,50%"
53,Nusa Tenggara Timur,Sapi Hidup,2024,Oktober,"3,84%"
14,Riau,Sapi Hidup,2024,Oktober,
76,Sulawesi Barat,Sapi Hidup,2024,Oktober,
73,Sulawesi Selatan,Sapi Hidup,2024,Oktober,"0,14%"
72,Sulawesi Tengah,Sapi Hidup,2024,Oktober,
74,Sulawesi Tenggara,Sapi Hidup,2024,Oktober,
71,Sulawesi Utara,Sapi Hidup,2024,Oktober,
13,Sumatera Barat,Sapi Hidup,2024,Oktober,"0,59%"
16,Sumatera Selatan,Sapi Hidup,2024,Oktober,"0,60%"
12,Sumatera Utara,Sapi Hidup,2024,Oktober,"0,59%"
11,Aceh,Sapi Hidup,2024,November,"0,58%"
51,Bali,Sapi Hidup,2024,November,"0,00%"
36,Banten,Sapi Hidup,2024,November,"1,89%"
17,Bengkulu,Sapi Hidup,2024,November,
34,D.I Yogyakarta,Sapi Hidup,2024,November,"1,28%"
75,Gorontalo,Sapi Hidup,2024,November,
15,Jambi,Sapi Hidup,2024,November,"1,91%"
32,Jawa Barat,Sapi Hidup,2024,November,"0,60%"
33,Jawa Tengah,Sapi Hidup,2024,November,"0,59%"
35,Jawa Timur,Sapi Hidup,2024,November,"0,95%"
61,Kalimantan Barat,Sapi Hidup,2024,November,
63,Kalimantan Selatan,Sapi Hidup,2024,November,"1,05%"
62,Kalimantan Tengah,Sapi Hidup,2024,November,
64,Kalimantan Timur,Sapi Hidup,2024,November,
18,Lampung,Sapi Hidup,2024,November,"0,88%"
52,Nusa Tenggara Barat,Sapi Hidup,2024,November,"0,51%"
53,Nusa Tenggara Timur,Sapi Hidup,2024,November,"4,17%"
14,Riau,Sapi Hidup,2024,November,
76,Sulawesi Barat,Sapi Hidup,2024,November,
73,Sulawesi Selatan,Sapi Hidup,2024,November,"0,36%"
72,Sulawesi Tengah,Sapi Hidup,2024,November,
74,Sulawesi Tenggara,Sapi Hidup,2024,November,
71,Sulawesi Utara,Sapi Hidup,2024,November,
13,Sumatera Barat,Sapi Hidup,2024,November,"0,49%"
16,Sumatera Selatan,Sapi Hidup,2024,November,"0,71%"
12,Sumatera Utara,Sapi Hidup,2024,November,"0,92%"
11,Aceh,Sapi Hidup,2024,Desember,"0,57%"
51,Bali,Sapi Hidup,2024,Desember,"0,00%"
36,Banten,Sapi Hidup,2024,Desember,"2,81%"
17,Bengkulu,Sapi Hidup,2024,Desember,
34,D.I Yogyakarta,Sapi Hidup,2024,Desember,"2,21%"
75,Gorontalo,Sapi Hidup,2024,Desember,
15,Jambi,Sapi Hidup,2024,Desember,"1,31%"
32,Jawa Barat,Sapi Hidup,2024,Desember,"0,50%"
33,Jawa Tengah,Sapi Hidup,2024,Desember,"0,65%"
35,Jawa Timur,Sapi Hidup,2024,Desember,"1,27%"
61,Kalimantan Barat,Sapi Hidup,2024,Desember,
63,Kalimantan Selatan,Sapi Hidup,2024,Desember,"2,54%"
62,Kalimantan Tengah,Sapi Hidup,2024,Desember,
64,Kalimantan Timur,Sapi Hidup,2024,Desember,
18,Lampung,Sapi Hidup,2024,Desember,"1,14%"
52,Nusa Tenggara Barat,Sapi Hidup,2024,Desember,"0,45%"
53,Nusa Tenggara Timur,Sapi Hidup,2024,Desember,"6,00%"
14,Riau,Sapi Hidup,2024,Desember,
76,Sulawesi Barat,Sapi Hidup,2024,Desember,
73,Sulawesi Selatan,Sapi Hidup,2024,Desember,"0,17%"
72,Sulawesi Tengah,Sapi Hidup,2024,Desember,
74,Sulawesi Tenggara,Sapi Hidup,2024,Desember,
71,Sulawesi Utara,Sapi Hidup,2024,Desember,
13,Sumatera Barat,Sapi Hidup,2024,Desember,"0,94%"
16,Sumatera Selatan,Sapi Hidup,2024,Desember,"1,02%"
12,Sumatera Utara,Sapi Hidup,2024,Desember,"1,38%"
11,Aceh,Ayam Ras,2024,Januari,
51,Bali,Ayam Ras,2024,Januari,"2,20%"
36,Banten,Ayam Ras,2024,Januari,"2,91%"
17,Bengkulu,Ayam Ras,2024,Januari,
34,D.I Yogyakarta,Ayam Ras,2024,Januari,
75,Gorontalo,Ayam Ras,2024,Januari,
15,Jambi,Ayam Ras,2024,Januari,"1,55%"
32,Jawa Barat,Ayam Ras,2024,Januari,"1,94%"
33,Jawa Tengah,Ayam Ras,2024,Januari,"1,43%"
35,Jawa Timur,Ayam Ras,2024,Januari,"2,80%"
61,Kalimantan Barat,Ayam Ras,2024,Januari,
63,Kalimantan Selatan,Ayam Ras,2024,Januari,"9,39%"
62,Kalimantan Tengah,Ayam Ras,2024,Januari,
64,Kalimantan Timur,Ayam Ras,2024,Januari,
18,Lampung,Ayam Ras,2024,Januari,"0,87%"
52,Nusa Tenggara Barat,Ayam Ras,2024,Januari,"0,00%"
53,Nusa Tenggara Timur,Ayam Ras,2024,Januari,"3,81%"
14,Riau,Ayam Ras,2024,Januari,"3,14%"
76,Sulawesi Barat,Ayam Ras,2024,Januari,
73,Sulawesi Selatan,Ayam Ras,2024,Januari,"2,45%"
72,Sulawesi Tengah,Ayam Ras,2024,Januari,
74,Sulawesi Tenggara,Ayam Ras,2024,Januari,
71,Sulawesi Utara,Ayam Ras,2024,Januari,"0,00%"
13,Sumatera Barat,Ayam Ras,2024,Januari,"3,11%"
16,Sumatera Selatan,Ayam Ras,2024,Januari,"6,06%"
12,Sumatera Utara,Ayam Ras,2024,Januari,"2,09%"
11,Aceh,Ayam Ras,2024,Februari,
51,Bali,Ayam Ras,2024,Februari,"3,32%"
36,Banten,Ayam Ras,2024,Februari,"3,78%"
17,Bengkulu,Ayam Ras,2024,Februari,
34,D.I Yogyakarta,Ayam Ras,2024,Februari,
75,Gorontalo,Ayam Ras,2024,Februari,
15,Jambi,Ayam Ras,2024,Februari,"1,69%"
32,Jawa Barat,Ayam Ras,2024,Februari,"2,72%"
33,Jawa Tengah,Ayam Ras,2024,Februari,"2,63%"
35,Jawa Timur,Ayam Ras,2024,Februari,"2,56%"
61,Kalimantan Barat,Ayam Ras,2024,Februari,
63,Kalimantan Selatan,Ayam Ras,2024,Februari,"6,91%"
62,Kalimantan Tengah,Ayam Ras,2024,Februari,
64,Kalimantan Timur,Ayam Ras,2024,Februari,
18,Lampung,Ayam Ras,2024,Februari,"2,11%"
52,Nusa Tenggara Barat,Ayam Ras,2024,Februari,"0,00%"
53,Nusa Tenggara Timur,Ayam Ras,2024,Februari,"0,00%"
14,Riau,Ayam Ras,2024,Februari,"3,89%"
76,Sulawesi Barat,Ayam Ras,2024,Februari,
73,Sulawesi Selatan,Ayam Ras,2024,Februari,"1,31%"
72,Sulawesi Tengah,Ayam Ras,2024,Februari,
74,Sulawesi Tenggara,Ayam Ras,2024,Februari,
71,Sulawesi Utara,Ayam Ras,2024,Februari,
13,Sumatera Barat,Ayam Ras,2024,Februari,"3,72%"
16,Sumatera Selatan,Ayam Ras,2024,Februari,"5,43%"
12,Sumatera Utara,Ayam Ras,2024,Februari,"6,04%"
11,Aceh,Ayam Ras,2024,Maret,
51,Bali,Ayam Ras,2024,Maret,"3,17%"
36,Banten,Ayam Ras,2024,Maret,"1,56%"
17,Bengkulu,Ayam Ras,2024,Maret,
34,D.I Yogyakarta,Ayam Ras,2024,Maret,
75,Gorontalo,Ayam Ras,2024,Maret,
15,Jambi,Ayam Ras,2024,Maret,"1,29%"
32,Jawa Barat,Ayam Ras,2024,Maret,"1,64%"
33,Jawa Tengah,Ayam Ras,2024,Maret,"1,83%"
35,Jawa Timur,Ayam Ras,2024,Maret,"1,85%"
61,Kalimantan Barat,Ayam Ras,2024,Maret,
63,Kalimantan Selatan,Ayam Ras,2024,Maret,"3,05%"
62,Kalimantan Tengah,Ayam Ras,2024,Maret,
64,Kalimantan Timur,Ayam Ras,2024,Maret,
18,Lampung,Ayam Ras,2024,Maret,"2,15%"
52,Nusa Tenggara Barat,Ayam Ras,2024,Maret,"0,00%"
53,Nusa Tenggara Timur,Ayam Ras,2024,Maret,"0,61%"
14,Riau,Ayam Ras,2024,Maret,"4,24%"
76,Sulawesi Barat,Ayam Ras,2024,Maret,
73,Sulawesi Selatan,Ayam Ras,2024,Maret,"3,11%"
72,Sulawesi Tengah,Ayam Ras,2024,Maret,
74,Sulawesi Tenggara,Ayam Ras,2024,Maret,
71,Sulawesi Utara,Ayam Ras,2024,Maret,"0,00%"
13,Sumatera Barat,Ayam Ras,2024,Maret,"3,66%"
16,Sumatera Selatan,Ayam Ras,2024,Maret,"6,58%"
12,Sumatera Utara,Ayam Ras,2024,Maret,"2,58%"
11,Aceh,Ayam Ras,2024,April,
51,Bali,Ayam Ras,2024,April,"2,20%"
36,Banten,Ayam Ras,2024,April,"3,41%"
17,Bengkulu,Ayam Ras,2024,April,
34,D.I Yogyakarta,Ayam Ras,2024,April,
75,Gorontalo,Ayam Ras,2024,April,
15,Jambi,Ayam Ras,2024,April,"0,00%"
32,Jawa Barat,Ayam Ras,2024,April,"3,67%"
33,Jawa Tengah,Ayam Ras,2024,April,"3,41%"
35,Jawa Timur,Ayam Ras,2024,April,"3,79%"
61,Kalimantan Barat,Ayam Ras,2024,April,
63,Kalimantan Selatan,Ayam Ras,2024,April,"3,34%"
62,Kalimantan Tengah,Ayam Ras,2024,April,
